Name,Address,Latitude,Longitude,Rating,Total Ratings,Place ID,Types,geometry,neighbourhood,neighbourhood_group,Popularity,Normalized Popularity
Fort Tryon,"99 Margaret Corbin Dr #67, New York, NY 10040, United States",40.8618241,-73.93300099999999,4.8,253.0,ChIJxT2ueAH0wokR4Pkn5FUVAHs,"park, point_of_interest, establishment",POINT (-73.93300099999999 40.8618241),Inwood,Manhattan,4.3728728071044465,0.5257315360165925
Bruce's Garden,"11 Park Terrace E, New York, NY 10034, United States",40.8700015,-73.91776829999999,4.6,76.0,ChIJoWmx5fPzwokRSKQDXe9d0z0,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.91776829999999 40.8700015),Inwood,Manhattan,4.174616228190662,0.36135425343900784
Bennett Park,"W 183rd St &, Fort Washington Ave, New York, NY 10033, United States",40.8528053,-73.93800279999999,4.5,775.0,ChIJTbE1MKf2wokRmmwnWT7_t4c,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.93800279999999 40.8528053),Washington Heights,Manhattan,4.364627685835197,0.5188953914801167
Shorakkopoch Rock,"Inwood Hill Park, New York, NY 10034, United States",40.87336210000001,-73.92371589999999,4.5,39.0,ChIJSWpEcfDzwokRzkj6uICn9WI,"point_of_interest, establishment",POINT (-73.92371589999999 40.87336210000001),Inwood,Manhattan,4.127967298126659,0.32267697775370924
Inwood Butterfly Sanctuary,"630 Isham St, New York, NY 10034, United States",40.8695555,-73.92100959999999,4.8,5.0,ChIJmzQ7H2jzwokRXdmyn-LThvI,"park, point_of_interest, establishment",POINT (-73.92100959999999 40.8695555),Inwood,Manhattan,4.099158223543472,0.2987909739726258
"Cooper Hewitt, Smithsonian Design Museum","2 E 91st St, New York, NY 10128, United States",40.7843958,-73.9578732,4.5,2729.0,ChIJsT8qSaJYwokR-m20OGJUKCA,"museum, tourist_attraction, point_of_interest, establishment",POINT (-73.9578732 40.7843958),Upper East Side,Manhattan,4.449654205243113,0.5893920594034615
Lt. William Tighe Triangle,"Seaman Avenue, Riverside Drive, Dyckman St, New York, NY 10040, United States",40.8657979,-73.9279832,4.6,35.0,ChIJ-esBFPjzwokRBihoaUZco2g,"park, point_of_interest, establishment",POINT (-73.9279832 40.8657979),Inwood,Manhattan,4.132791924487586,0.32667714246454194
Hispanic Society Museum & Library,"613 W 155th St, New York, NY 10032, United States",40.8331974,-73.9464265,4.4,144.0,ChIJv9uJC4b2wokRI7r1wOp3AHw,"tourist_attraction, library, museum, point_of_interest, establishment",POINT (-73.9464265 40.8331974),Washington Heights,Manhattan,4.1748559553447215,0.36155301455130096
Sheep Meadow,"1802 65th Street Transverse, 1802 E 65th St, New York, NY 10065, United States",40.7717813,-73.9748418,4.8,3371.0,ChIJezBcrvNYwokRCGwwAfivN4g,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9748418 40.7717813),,,4.727730943914555,0.8199493448226072
Turtle Bay Gardens,"New York, NY 10017, United States",40.7543569,-73.9700854,4.8,4.0,ChIJh4OInB5ZwokRbtIkIp29hC0,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9700854 40.7543569),Midtown,Manhattan,4.097342571272859,0.2972855914628277
East River Esplanade,"East River Esplanade, FDR Dr, New York, NY 10016, United States",40.7450017,-73.97050399999999,4.6,71.0,ChIJQychxhpZwokRwtfheAgnI0o,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.97050399999999 40.7450017),Murray Hill,Manhattan,4.169921043071354,0.35746141025902833
Bristol Basin,"Kips Bay, New York, NY 10010, United States",40.73756849999999,-73.9727249,5.0,4.0,ChIJcWhzuQ1ZwokRbRhEnvMZGWo,"tourist_attraction, point_of_interest, establishment",POINT (-73.9727249 40.73756849999999),Kips Bay,Manhattan,4.099415110132963,0.29900396221111203
Panda Society,"20 W 34th St., New York, NY 10118, United States",40.7487658,-73.9857248,0.0,0.0,ChIJ-711-VpZwokRQ5X6K0e58-4,"tourist_attraction, point_of_interest, establishment",POINT (-73.9857248 40.7487658),Midtown,Manhattan,4.0899849018621035,0.29118524558542763
The Morgan Library & Museum,"225 Madison Ave, New York, NY 10016, United States",40.7492258,-73.9813971,4.7,4412.0,ChIJ3453OAdZwokRja92OOKCugM,"museum, tourist_attraction, library, point_of_interest, establishment",POINT (-73.9813971 40.7492258),Murray Hill,Manhattan,4.65139220536323,0.7566558366463949
Path train,"894-900 Ave Of The Amer, New York, NY 10001, United States",40.7486778,-73.9883041,4.5,16.0,ChIJFXIWfNhZwokROALH6wNmR-k,"tourist_attraction, point_of_interest, establishment",POINT (-73.9883041 40.7486778),Midtown,Manhattan,4.106467920882722,0.304851545539399
Greeley Square Park,"Between 32nd and 33rd Streets, Broadway and, 6th Ave, New York, NY 10001, United States",40.7487058,-73.9883382,4.4,1865.0,ChIJEeWrKalZwokRg6qlyNqcv2A,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9883382 40.7487058),Midtown,Manhattan,4.347296053632098,0.5045254945526683
SEA IDYLLS – Carole Feuerman,"E 37th St, New York, NY 10016, United States",40.7489235,-73.98000979999999,4.9,7.0,ChIJlc8q11FZwokR7X_z9NoGh0g,"tourist_attraction, point_of_interest, establishment",POINT (-73.98000979999999 40.7489235),Murray Hill,Manhattan,4.104561009026539,0.3032704984399697
Beastie Boys Obey,"Avenue A &, E 14th St, New York, NY, United States",40.7304265,-73.98036499999999,5.0,1.0,ChIJz-TGur5ZwokRtApsf-rNilY,"tourist_attraction, point_of_interest, establishment",POINT (-73.98036499999999 40.7304265),East Village,Manhattan,4.092360920395101,0.2931552355446406
Bellevue South Park,"Mt. Carmel Pl. &, E 27th St, New York, NY 10016, United States",40.7399022,-73.9781055,3.9,225.0,ChIJg3mzWwlZwokRlegfYeZecEk,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9781055 40.7399022),Kips Bay,Manhattan,4.019562162292131,0.2327967743144946
The Escape Game NYC,"295 Madison Ave, Manhattan, NY 10017, United States",40.75193489999999,-73.9797268,5.0,5926.0,ChIJwwwGE_tZwokRmpfoXySK-x0,"tourist_attraction, point_of_interest, establishment",POINT (-73.9797268 40.75193489999999),Murray Hill,Manhattan,4.944891286067109,1.0
St. Vartan Park,"1st Avenue &, E 35th St, New York, NY 10016, United States",40.7451124,-73.9736293,4.4,919.0,ChIJ61QpcwVZwokRKRSfanl07Ro,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9736293 40.7451124),Murray Hill,Manhattan,4.308973276334607,0.4727515477434329
Park Avenue Armory,"643 Park Ave, New York, NY 10065, United States",40.76729539999999,-73.9656313,4.6,1062.0,ChIJOb4SHexYwokRYYbVbQIDVzo,"museum, movie_theater, tourist_attraction, point_of_interest, establishment",POINT (-73.9656313 40.76729539999999),Upper East Side,Manhattan,4.465079108387343,0.602181060791272
Holographic Studios,"240 E 26th St, New York, NY 10010, United States",40.7399148,-73.980104,4.9,60.0,ChIJjeQXgAlZwokRXSiRRHs38Wk,"art_gallery, museum, tourist_attraction, school, point_of_interest, establishment",POINT (-73.980104 40.7399148),Kips Bay,Manhattan,4.199941702514307,0.3823519558714677
Escape Room Madness NYC,"38 W 32nd St 5th Floor, Ste 500, New York, NY 10001, United States",40.747771,-73.987415,4.5,584.0,ChIJYeZf3ahZwokRZv_A9SIC2YU,"tourist_attraction, point_of_interest, establishment",POINT (-73.987415 40.747771),Midtown,Manhattan,4.3378615243388445,0.49670319530731505
Little Italy,"Little Italy, New York, NY 10013, USA",40.7191413,-73.9973273,,,ChIJ730FRYhZwokRhLS7n5Ybz54,"neighborhood, political",POINT (-73.9973273 40.7191413),Little Italy,Manhattan,,
Little Paris sign,"154 Grand St, New York, NY 10013, United States",40.7205887,-73.9980279,4.2,20.0,ChIJdSosuLBZwokRgQTevUTu0PU,"tourist_attraction, point_of_interest, establishment",POINT (-73.9980279 40.7205887),SoHo,Manhattan,4.095458289829163,0.29572330755263915
Pier 42,"E River Greenway, New York, NY 10002, United States",40.7105825,-73.98072619999999,4.5,58.0,ChIJRXlwg9RbwokRayKU1D7KKkE,"tourist_attraction, point_of_interest, establishment",POINT (-73.98072619999999 40.7105825),Lower East Side,Manhattan,4.144032346616644,0.3359967325367734
East River Park Fire Boat House,"East River Park, East River Promenade, New York, NY 10002, United States",40.7126797,-73.9761441,4.4,33.0,ChIJ212hk31ZwokRojcWhTAURmo,"tourist_attraction, point_of_interest, establishment",POINT (-73.9761441 40.7126797),Lower East Side,Manhattan,4.114636704846563,0.3116243977559373
Big city of dreams - Tristan Eaton graffiti,"399-387 Broome St, New York, NY 10013, United States",40.7206081,-73.9972037,4.8,13.0,ChIJTV4YWMxZwokR64rYxee2tTQ,"tourist_attraction, point_of_interest, establishment",POINT (-73.9972037 40.7206081),Little Italy,Manhattan,4.11335248737044,0.31055963521377916
New York City Fire Museum,"278 Spring St, New York, NY 10013, United States",40.7255556,-74.0069444,4.5,856.0,ChIJsblxMfNZwokRBLOhQZRjwtE,"museum, tourist_attraction, store, point_of_interest, establishment",POINT (-74.0069444 40.7255556),SoHo,Manhattan,4.373484840477644,0.5262389813850349
Marble Hill Playground,"127 Marble Hill Ave, Bronx, NY 10463, United States",40.877523,-73.9082418,3.9,168.0,ChIJISzAipPzwokRwO5kqaUgxg0,"point_of_interest, establishment",POINT (-73.9082418 40.877523),Marble Hill,Manhattan,4.0319531500205885,0.24307031430199597
2 Times Square,"1580 Broadway, New York, NY 10036, United States",40.7596508,-73.9847082,4.0,4.0,ChIJLY8IyS5ZwokREvr55yf03YE,"tourist_attraction, point_of_interest, establishment",POINT (-73.9847082 40.7596508),Theater District,Manhattan,4.089052415832445,0.2904121084696926
Ralph Kramden Statue,"619-623 8th Ave, New York, NY 10018, United States",40.75614179999999,-73.9907264,4.4,14.0,ChIJqR6nzKxZwokR2RCnWiPWgf0,"tourist_attraction, point_of_interest, establishment",POINT (-73.9907264 40.75614179999999),Hell's Kitchen,Manhattan,4.100945031594251,0.30027244133922737
Shakespeare Garden,"79th St Transverse, New York, NY 10024, United States",40.7797535,-73.96988209999999,4.7,446.0,ChIJd0X-wJBYwokR5wYveXQ6l9s,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.96988209999999 40.7797535),,,4.418567913661018,0.5636179833870419
ECHOES,"100 W 39th St, New York, NY 10018, United States",40.7529924,-73.98595050000002,0.0,0.0,ChIJ9dN2om1ZwokRwwWs24bxFq8,"tourist_attraction, point_of_interest, establishment",POINT (-73.98595050000002 40.7529924),Midtown,Manhattan,4.0899849018621035,0.29118524558542763
Midtown Manhattan Skyline,"Queens, NY 10044, United States",40.7451591,-73.95960769999999,4.8,81.0,ChIJ8_SjnRhZwokR1QiL4XwXHxE,"tourist_attraction, point_of_interest, establishment",POINT (-73.95960769999999 40.7451591),Long Island City,Queens,4.214199206287955,0.39417305023056654
St. Patrick's Cathedral,"5th Ave, New York, NY 10022, United States",40.7586117,-73.9761953,4.8,35911.0,ChIJUW4vEPxYwokRW6o24DU0YIg,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",POINT (-73.9761953 40.7586117),Midtown,Manhattan,4.792526774653826,0.8736724678464859
Manhattan Movie Bench,"26 Sutton Pl, New York, NY 10022, United States",40.7577863,-73.9594029,4.8,37.0,ChIJ-0f0Z-dYwokRIVr3QY_Rggw,"tourist_attraction, point_of_interest, establishment",POINT (-73.9594029 40.7577863),Midtown,Manhattan,4.152683132485259,0.34316921922566085
Pop In The City,"Between 32nd and 33rd Streets, Broadway and, 6th Ave, New York, NY 10001, United States",40.7486413,-73.98830269999999,4.2,99.0,ChIJCZ11EulZwokR51DZXAuVSko,"tourist_attraction, point_of_interest, establishment",POINT (-73.98830269999999 40.7486413),Midtown,Manhattan,4.112628342019384,0.30995923624770266
Tudor City Greens,"38 Tudor City Pl #24, New York, NY 10017, United States",40.7494193,-73.9705,4.6,454.0,ChIJD8jZuRxZwokRGfLCZzEpjOk,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9705 40.7494193),Midtown,Manhattan,4.366954823578138,0.5208248536975328
AthomeTrip,"7floor 566 7th Ave Suite 701, New York, NY 10018, United States",40.755236,-73.9880113,4.8,633.0,ChIJRxVqOen3wokRFFdPyYz8AOI,"travel_agency, tourist_attraction, store, point_of_interest, establishment",POINT (-73.9880113 40.755236),Theater District,Manhattan,4.532782495085048,0.6583148788347465
Riverside Park,"R25M+R3, New York, NY 10025, United States",40.8095625,-73.96731249999999,4.6,10665.0,ChIJL1DP2C72wokRh3Lfn4T0Z3w,"park, point_of_interest, establishment",POINT (-73.96731249999999 40.8095625),Morningside Heights,Manhattan,4.5823639207487386,0.699423527342518
Morningside Waterfall,"Morningside Pond, New York, NY 10026, United States",40.8039906,-73.9590018,4.6,103.0,ChIJ113iLhb2wokRADdM5EoTUiA,"park, point_of_interest, establishment",POINT (-73.9590018 40.8039906),Morningside Heights,Manhattan,4.198297386621285,0.3809886307315157
Conservatory Garden,"1233 5th Ave, New York, NY 10029, United States",40.7936928,-73.9524588,4.8,2512.0,ChIJh70nPBz2wokR7EWPEdNPP9s,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9524588 40.7936928),,,4.706279969768944,0.8021640442892466
Alma Mater,"2970 Broadway, New York, NY 10027, United States",40.807845,-73.962125,4.8,132.0,ChIJk5hmXj72wokRXEFiq0942t8,"tourist_attraction, point_of_interest, establishment",POINT (-73.962125 40.807845),Morningside Heights,Manhattan,4.272323409555104,0.4423646342747756
Peace Fountain by Greg Wyatt,"1047 Amsterdam Ave, New York, NY 10025, United States",40.803489,-73.9630573,4.6,103.0,ChIJY5up-jz2wokR7OadsAwvEp0,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9630573 40.803489),Morningside Heights,Manhattan,4.198297386621285,0.3809886307315157
The Cathedral Church of St. John the Divine,"1047 Amsterdam Ave, New York, NY 10025, United States",40.8038356,-73.9618754,4.5,3587.0,ChIJa0R7Vjz2wokR_wv0XhIOo8Q,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",POINT (-73.9618754 40.8038356),Morningside Heights,Manhattan,4.460537725500459,0.5984157371779008
Morningside Heights Historic District,"526 W 111th St, New York, NY 10025, United States",40.8041717,-73.9649151,0.0,0.0,ChIJkUFRLwf3wokRlna0TRaC6CU,"point_of_interest, establishment",POINT (-73.9649151 40.8041717),Morningside Heights,Manhattan,4.0899849018621035,0.29118524558542763
Friends of Morningside Park,"14 Morningside Ave #10, New York, NY 10026, United States",40.8049045,-73.95807049999999,4.3,81.0,ChIJ6Vxh_j32wokRNX3DN2TtuPk,"park, point_of_interest, establishment",POINT (-73.95807049999999 40.8049045),Harlem,Manhattan,4.126726204128128,0.3216479694856376
North Woods,"296 Central Pk N, New York, NY 10026, United States",40.7977826,-73.9561413,4.7,380.0,ChIJ_WRfCBn2wokR9CfrUN50XJg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9561413 40.7977826),,,4.39419190618284,0.5434074971004996
Rose Center for Earth and Space,"200 Central Park W, New York, NY 10024, United States",40.781506,-73.9734537,4.6,328.0,ChIJo9DW6I9YwokR8UjIKmzHkrI,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9734537 40.781506),Upper West Side,Manhattan,4.325597510579328,0.4865349312006291
Riverside Park Conservancy,"475 Riverside Dr Suite #455, New York, NY 10115, United States",40.810813,-73.9636955,4.6,14.0,ChIJWz7wQj_2wokR6c9Czmgt_NQ,"tourist_attraction, park, local_government_office, point_of_interest, establishment",POINT (-73.9636955 40.810813),Morningside Heights,Manhattan,4.1080157386649585,0.3061348627557214
Ralph Bunche Park,"1st Ave. &, E 42nd St, New York, NY 10017, United States",40.7492889,-73.9697636,4.5,82.0,ChIJ3XCUlRxZwokRYbPuE3K9QlM,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9697636 40.7492889),Midtown,Manhattan,4.162444466619232,0.3512624769024822
NYC Public Space,"New York, NY 10017, United States",40.7498614,-73.9759794,1.0,1.0,ChIJj8jAjz1ZwokRDZaNFZEj_EQ,"park, point_of_interest, establishment",POINT (-73.9759794 40.7498614),Murray Hill,Manhattan,4.081917056165335,0.28449608268775284
Conversation pit,"373 Park Ave, New York, NY 10152, United States",40.7584477,-73.97261259999999,0.0,0.0,ChIJRcjwRGJZwokRFRxgt1AAZDc,"tourist_attraction, point_of_interest, establishment",POINT (-73.97261259999999 40.7584477),Midtown,Manhattan,4.0899849018621035,0.29118524558542763
New Wave Pier,"E River Esplanade, New York, NY 10016, United States",40.7466227,-73.9689953,4.0,21.0,ChIJTTVfw5RZwokRFgAm6ytYFps,"park, point_of_interest, establishment",POINT (-73.9689953 40.7466227),Murray Hill,Manhattan,4.085295862310976,0.28729749778136426
Washington Square Fountain,"Washington Square N, New York, NY 10012, United States",40.7308514,-73.99743110000001,4.7,461.0,ChIJRd-w45BZwokRMluvVXM2Bbk,"tourist_attraction, point_of_interest, establishment",POINT (-73.99743110000001 40.7308514),Greenwich Village,Manhattan,4.42357560203004,0.5677699273507933
43 E 3rd St Mural,"43 E 3rd St, New York, NY 10003, United States",40.7256074,-73.9896084,5.0,1.0,ChIJWx9iFABZwokRGS7ZFfRBCf8,"tourist_attraction, point_of_interest, establishment",POINT (-73.9896084 40.7256074),East Village,Manhattan,4.092360920395101,0.2931552355446406
Astor Place Plaza,"26 Astor Pl #7050, New York, NY 10003, United States",40.7299217,-73.9909646,5.0,5.0,ChIJpS-GPP9ZwokR80Iy40LLRik,"tourist_attraction, point_of_interest, establishment",POINT (-73.9909646 40.7299217),East Village,Manhattan,4.1017422028716375,0.3009333871148663
"Tristan Eaton - ""Audrey Hepburn""","176 Mulberry St, New York, NY 10013, United States",40.7203389,-73.996802,4.7,154.0,ChIJh4HQ8IhZwokRCYMm1Ccpk_g,"tourist_attraction, point_of_interest, establishment",POINT (-73.996802 40.7203389),Little Italy,Manhattan,4.265250433789783,0.4365003318520743
President James Monroe Place of Death,"63 Prince St, New York, NY 10012, United States",40.7237798,-73.99645439999999,5.0,1.0,ChIJI8tmVQBZwokRK8fvRTrXWHw,"tourist_attraction, point_of_interest, establishment",POINT (-73.99645439999999 40.7237798),SoHo,Manhattan,4.092360920395101,0.2931552355446406
Def Jams kontor,"298 Elizabeth St, New York, NY 10012, United States",40.7249686,-73.9931491,0.0,0.0,ChIJYzE2hmRZwokRLtLyuUKcg_4,"tourist_attraction, point_of_interest, establishment",POINT (-73.9931491 40.7249686),NoHo,Manhattan,4.0899849018621035,0.29118524558542763
Samchykivka mural Hobart,"286 Elizabeth St, New York, NY 10012, United States",40.7245837,-73.9933022,0.0,0.0,ChIJc4bCmNRZwokRjcOm0fkrBLM,"tourist_attraction, point_of_interest, establishment",POINT (-73.9933022 40.7245837),NoHo,Manhattan,4.0899849018621035,0.29118524558542763
The Basilica of St. Patrick's Old Cathedral,"263 Mulberry St, New York, NY 10012, United States",40.7236555,-73.9954637,4.7,1354.0,ChIJDRoxaY9ZwokR-cBKepLVl20,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",POINT (-73.9954637 40.7236555),Nolita,Manhattan,4.5657685671148185,0.6856640892007749
Lt. Petrosino Square,"Lafayette St. &, Cleveland Pl, New York, NY 10012, United States",40.7218568,-73.9973858,4.3,402.0,ChIJxXq32YhZwokRO8IezQ0QEro,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9973858 40.7218568),SoHo,Manhattan,4.1976712149379125,0.3804694630937818
Peter's GB2 Apartment,"73 Bleecker St, New York, NY 10012, United States",40.7266167,-73.9956578,0.0,0.0,ChIJC2ffdphZwokRngwDTtUwZy4,"tourist_attraction, point_of_interest, establishment",POINT (-73.9956578 40.7266167),NoHo,Manhattan,4.0899849018621035,0.29118524558542763
Artists Space,"11 Cortlandt Alley, New York, NY 10013, United States",40.7177237,-74.0023145,4.6,53.0,ChIJ0ZCpuItZwokRZoTuCB9Vjtg,"art_gallery, tourist_attraction, museum, point_of_interest, establishment",POINT (-74.0023145 40.7177237),Chinatown,Manhattan,4.152124672439824,0.34270619224718873
Elizabeth Street Garden,"Elizabeth St, New York, NY 10012, United States",40.7221885,-73.9946104,4.8,326.0,ChIJBW-pqohZwokR06r3hclT0Vw,"museum, park, point_of_interest, establishment",POINT (-73.9946104 40.7221885),Nolita,Manhattan,4.416912757784354,0.5622456706661275
San Gennaro Feast,"200 Grand St, New York, NY 10013, United States",40.7192346,-73.99651589999999,4.3,77.0,ChIJueis3HxZwokRLa-hnbignKE,"tourist_attraction, point_of_interest, establishment",POINT (-73.99651589999999 40.7192346),Little Italy,Manhattan,4.125216192835127,0.32039599815452285
Roosevelt Island,"Roosevelt Island, New York, NY 10044, USA",40.76050310000001,-73.9509934,4.7,1865.0,ChIJjQ1a2MRYwokRJ_6PC_93-BE,"natural_feature, establishment",POINT (-73.9509934 40.76050310000001),Roosevelt Island,Manhattan,4.596294718518613,0.710973745217233
Stuyvesant Square Park,"9, Rutherford Pl, New York, NY 10003, United States",40.73394649999999,-73.9841048,4.5,1502.0,ChIJH8eOxZ9ZwokR1GxjNrdIyLQ,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9841048 40.73394649999999),Gramercy,Manhattan,4.416865303880745,0.562206325975698
Stuyvesant Town Fountain,"66 Stuyvesant Oval, New York, NY 10009, United States",40.731996,-73.9776875,4.6,347.0,ChIJCWMIfXRZwokRaDwHV18wpd0,"park, point_of_interest, establishment",POINT (-73.9776875 40.731996),Stuyvesant Town,Manhattan,4.33274929013899,0.4924645709434914
Run DMC mural by Kobra,"448 E 12th St, New York, NY 10009, United States",40.7290912,-73.9815812,5.0,4.0,ChIJg4gChclZwokRxlMzAByayJs,"tourist_attraction, point_of_interest, establishment",POINT (-73.9815812 40.7290912),East Village,Manhattan,4.099415110132963,0.29900396221111203
Former Residence of Composer Antonin Dvorak,"327 E 17th St, New York, NY 10003, United States",40.7338912,-73.9823601,0.0,0.0,ChIJnfsIUINZwokRV5YvJ5UpGT8,"tourist_attraction, point_of_interest, establishment",POINT (-73.9823601 40.7338912),Gramercy,Manhattan,4.0899849018621035,0.29118524558542763
George Washington Statue,"5 Union Square E, New York, NY 10003, United States",40.7353841,-73.9906953,4.2,68.0,ChIJi1d3lJhZwokRG4OHsEdyYBc,"tourist_attraction, point_of_interest, establishment",POINT (-73.9906953 40.7353841),Gramercy,Manhattan,4.106609405580719,0.30496885246717115
Slocum Memorial Fountain,"308 E 10th St, New York, NY 10009, United States",40.7269369,-73.98135970000001,4.3,3.0,ChIJt3tTuHdZwokROFok2spDbNs,"tourist_attraction, point_of_interest, establishment",POINT (-73.98135970000001 40.7269369),East Village,Manhattan,4.091621383146295,0.29254207494240686
Joseph C. Sauer Park,"532 E 12th St, New York, NY 10009, United States",40.7281341,-73.9796053,4.1,60.0,ChIJhbxT93ZZwokRGHRmciZAxog,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9796053 40.7281341),East Village,Manhattan,4.091344417446433,0.2923124388346927
Free Public Baths of the City of New York,"538 E 11th St, New York, NY 10009, United States",40.7276322,-73.980132,3.0,1.0,ChIJOaIpVXZZwokRQNvh9qv1flQ,"tourist_attraction, point_of_interest, establishment",POINT (-73.980132 40.7276322),East Village,Manhattan,4.087138988280218,0.28882565911619673
Stuyvesant Town Dog Run Northwest,"New York, NY 10009, United States",40.7337748,-73.9786506,0.0,0.0,ChIJt4fJZVtZwokR5yr5aFv01Mk,"park, point_of_interest, establishment",POINT (-73.9786506 40.7337748),Stuyvesant Town,Manhattan,4.0899849018621035,0.29118524558542763
Peter Cooper Village,"511 1st Ave., New York, NY 10016, United States",40.7349,-73.9769487,4.5,62.0,ChIJY2xb5g5ZwokRYMdZEyr1XAo,"park, point_of_interest, establishment",POINT (-73.9769487 40.7349),Stuyvesant Town,Manhattan,4.14723926241289,0.3386556309548247
Solomon R. Guggenheim Museum,"1071 5th Ave, New York, NY 10128, United States",40.7829796,-73.9589706,4.3,22238.0,ChIJmZ5emqJYwokRuDz79o0coAQ,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9589706 40.7829796),Upper East Side,Manhattan,4.296453325928882,0.46237108300942703
Dag Hammarskjöld Plaza,"E 47th St, New York, NY 10017, United States",40.7522545,-73.96849859999999,4.5,491.0,ChIJAYhbcB1ZwokRm5l-9P48BeI,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.96849859999999 40.7522545),Midtown,Manhattan,4.320589040677346,0.48238233925704727
Paramount Building,"1501 Broadway, New York, NY 10036, United States",40.756954,-73.986714,4.5,172.0,ChIJVVUV71RYwokR0zG7BMwogdc,"tourist_attraction, point_of_interest, establishment",POINT (-73.986714 40.756954),Theater District,Manhattan,4.217282008143184,0.3967290440566678
Tibet House US - NYC,"22 W 15th St, New York, NY 10011, United States",40.7370888,-73.9946875,4.8,112.0,ChIJ6Wurq6JZwokRRD2ZRiB9eIQ,"art_gallery, library, tourist_attraction, book_store, museum, store, point_of_interest, establishment",POINT (-73.9946875 40.7370888),Chelsea,Manhattan,4.250959984840735,0.4246519221905737
69th Regiment Armory,"68 Lexington Ave, New York, NY 10010, United States",40.7412213,-73.98388059999999,4.4,219.0,ChIJXbJrRKdZwokRDXvVU4GaBXk,"tourist_attraction, point_of_interest, establishment",POINT (-73.98388059999999 40.7412213),Flatiron District,Manhattan,4.202952133962269,0.3848479463879651
Coolture Impact,"W 42 St & 8 Av, New York, NY 10036, United States",40.757197,-73.989936,5.0,5.0,ChIJI3krz6xZwokRkneMTgpw5Yw,"tourist_attraction, point_of_interest, establishment",POINT (-73.989936 40.757197),Hell's Kitchen,Manhattan,4.1017422028716375,0.3009333871148663
One Times Square,"1 Times Sq, New York, NY 10036, United States",40.7563736,-73.9864553,4.7,645.0,ChIJAQAAQFJYwokRbu7IENYYkDM,"tourist_attraction, point_of_interest, establishment",POINT (-73.9864553 40.7563736),Theater District,Manhattan,4.473100518511513,0.6088317233108995
Museum of Broadway,"145 W 45th St, New York, NY 10036, United States",40.7576446,-73.9843382,4.7,558.0,ChIJw7GUS-5ZwokRmhit4hpZT74,"museum, point_of_interest, establishment",POINT (-73.9843382 40.7576446),Theater District,Manhattan,4.452100247352472,0.5914201068821863
Duane Park,"3836 166 Duane St, New York, NY 10013, United States",40.7171928,-74.0094254,4.2,137.0,ChIJyyVUUx5awokR8hYrIfrOwhU,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.0094254 40.7171928),Tribeca,Manhattan,4.119025496168254,0.31526320558371324
Private Museum Tours,"New York, NY 10013, United States",40.7217856,-74.0094487,5.0,22.0,ChIJo5oDjfVZwokR38CsQddVn-c,"tourist_attraction, point_of_interest, establishment",POINT (-74.0094487 40.7217856),Tribeca,Manhattan,4.139540179483474,0.3322722143882181
Canal Park,"Canal St between West St and, Washington St, New York, NY 10013, United States",40.7253651,-74.0106132,4.4,219.0,ChIJPU6YhPNZwokRrv8Zy1WQT9M,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.0106132 40.7253651),Tribeca,Manhattan,4.202952133962269,0.3848479463879651
Ghostbusters Headquarters,"14 N Moore St, New York, NY 10013, United States",40.7195705,-74.0066568,4.7,4116.0,ChIJgcjBGB1ZwokRPlDVk7Clqnw,"tourist_attraction, point_of_interest, establishment",POINT (-74.0066568 40.7195705),Tribeca,Manhattan,4.648193470989623,0.7540037215594619
Albert Capsouto Park,"Varick Street &, Laight St, New York, NY 10013, United States",40.7220143,-74.0060427,4.4,80.0,ChIJcwaRMItZwokRcUerenHZUpo,"park, tourist_attraction, point_of_interest, establishment",POINT (-74.0060427 40.7220143),Tribeca,Manhattan,4.14366716993793,0.33569395948159125
